time_id,rmse,mae,mda
24589,5.3250343667609446e-05,4.049548187216188e-05,0.6
25002,7.024454265897697e-05,5.221267293665521e-05,0.6
25335,0.00011855260867338247,7.500726547840211e-05,0.8
25616,1.9912030168005848e-05,1.8561587833002368e-05,1.0
25866,9.119203842240449e-05,6.694223537714767e-05,0.8
26204,3.835444095295252e-05,3.089108866642745e-05,1.0
26314,7.088043682818801e-05,4.896915824618516e-05,1.0
26586,7.743782146027622e-05,6.392216372248735e-05,0.6
26752,6.619182035811681e-05,4.3560419087369926e-05,0.2
26889,2.4891115753721068e-05,2.062257608007356e-05,0.6
26955,3.1557612096988813e-05,2.768521513875417e-05,0.8
27240,4.99411960417037e-05,3.9624936144174744e-05,0.6
28499,0.0001059564287718756,6.654633884766843e-05,1.0
28838,0.00010681047218325032,9.070029625455083e-05,0.4
28881,3.219406370469326e-05,2.855801096884184e-05,0.4
28969,9.58467208352577e-05,7.005812951146226e-05,1.0
29330,2.2165027528282932e-05,1.564880023553488e-05,1.0
29448,4.236060227406221e-05,3.056105752406623e-05,0.6
29664,9.045847223376138e-05,7.560120965154613e-05,0.8
29885,3.398936533768544e-05,3.024801210198069e-05,1.0
29990,3.0496774376710525e-05,2.5740974339323318e-05,1.0
30208,0.00017536326514583505,0.00015395237155506344,0.8
31404,4.6886647259387314e-05,4.323780603915342e-05,0.8
32033,4.885016048801439e-05,4.390671370055289e-05,1.0
32433,6.306488679645795e-05,3.731282541317206e-05,1.0
32750,4.900677634856203e-05,4.294084813294343e-05,0.8
