time_id,rmse,mae,mda
19697,0.0033075682477212423,0.0025986377571305835,0.8
19999,0.0003159320599267742,0.0002230545624016371,0.6
20213,0.0004809549224869347,0.0002827572170840573,1.0
20837,0.0005016235749698153,0.0003344198330564919,0.6
21398,0.000875784551772369,0.000681962646641051,0.8
22827,0.0005951639564980228,0.0003880386601859049,0.8
22887,0.00200673106040894,0.0011339866187074484,0.8
23019,0.0004030614507922205,0.0003173750057525341,0.8
23179,0.0005997895663201633,0.0004981474810774253,0.4
23299,0.00023012074708927496,0.00015771236077469968,1.0
23399,0.007590428710183857,0.005123082370902483,0.8
23750,0.0002438915827289258,0.0001633613530659941,0.8
23994,0.00038435906593143406,0.00030859542304024953,0.8
24949,0.001295217025647517,0.0010040780008485648,0.6
25340,0.0004051891455561855,0.00031432178830899745,1.0
25599,0.0003686525474940365,0.0002449699173266396,0.8
25730,0.0002736558262191803,0.00023118886988307398,1.0
25773,0.0001372918593495644,9.882665861699763e-05,0.8
26400,0.0007823520192736462,0.000519117220938964,0.6
26568,0.0003406727996429358,0.0002956396716232241,0.6
27014,0.0005404855960217331,0.00043336460678701684,1.0
27669,0.0005070275861140173,0.00042831800815041596,1.0
27957,0.00010463356835300274,5.5001134607987894e-05,0.8
28190,0.000678259304058211,0.0005787964973274037,0.8
28832,0.00048696786433159354,0.00035999782787940455,0.8
28930,0.0015619496492920654,0.0010476038525413388,1.0
29842,0.0004206723255084363,0.00030554479104257946,1.0
29930,0.0004718457876702314,0.00039217748936685727,1.0
30040,0.00010590153966437904,9.99300230316991e-05,1.0
30328,0.0004838513304248885,0.0003713128890625122,0.8
30416,0.00029871909136784485,0.00022024224809250164,1.0
30585,0.0007816627742683876,0.0005833162267040917,0.8
30658,0.0017343946123615193,0.0011783338928064635,0.8
31071,0.000378798932683735,0.0002463725720630152,0.8
31527,0.00046721491251614547,0.00037126587005849716,0.8
31601,0.0003783865547270049,0.0003000097500905146,1.0
31656,0.00010541192197265982,7.551756140862704e-05,1.0
32596,0.0004345572801788684,0.0003222396447462482,0.6
32767,0.00017354378643195972,0.00013337677467385012,0.6
256,0.00020607549695243746,0.00015180554467527824,1.0
309,0.0002021592508079693,0.00016614618434531141,0.8
633,0.00036525049320203316,0.0002912618811669991,0.8
886,0.0004231052113674561,0.000269570119025626,1.0
1513,0.00042753274137382046,0.00029819034099178027,0.6
1920,0.000388820656478024,0.00023567665808966453,0.8
2076,0.00021108198515791416,0.0001709069383081165,1.0
2392,7.880732951740919e-05,7.007031565251262e-05,1.0
2424,0.00012619375858986608,9.984862422339319e-05,1.0
2510,0.0002183084679616449,0.00017686335432623464,0.8
2567,0.00011052042166836015,0.00010478327190580267,1.0
2867,8.063279453361442e-05,6.608998757223231e-05,1.0
3378,0.00020948210714303073,0.00012945936458815327,1.0
3694,0.0003353616232353686,0.00029727795653120204,0.4
3737,0.0002551371299206596,0.0002434220374499695,0.2
4193,0.00028097815508106846,0.00020917742905074996,0.8
4570,0.0005978367275360619,0.00045899731297082265,0.8
4707,0.0002262935492077,0.00020238535279877914,0.8
4951,0.00042712459063018357,0.0003925680874307394,1.0
5598,0.00044306594119684076,0.0002172131618395211,1.0
5601,0.0001423168041884666,0.00012439454286203237,0.8
5790,0.00026531482964751855,0.00017366086910328388,0.4
5904,0.0005691705113310676,0.00042231206988817705,1.0
6082,0.00012513526954599302,9.607015225860243e-05,1.0
6585,0.0001321591371690062,0.00010571358498199298,1.0
6895,0.0001955740321626138,0.00016438262450315755,0.8
7309,2.4960104513706397e-05,1.7024860540620426e-05,0.6
8081,8.087125655466226e-05,7.661107600080907e-05,1.0
8442,0.00033203430792409425,0.0002799877857602808,0.6
8554,0.00031798302504309497,0.00022141385157487827,1.0
8702,0.0004490504475699535,0.000348691637261997,1.0
8747,0.00018132945776176357,0.00013157086027046477,0.8
9100,0.0002912669559671993,0.00023039110081181577,1.0
9312,0.0002592632444169251,0.00018522131144843427,0.6
9940,0.00014583179641857206,0.00013061801927692122,1.0
11508,0.00015060032303413514,0.00010983669292612221,0.8
11577,0.00031758152584395697,0.0002665661211094328,0.6
11899,0.00024062656900887685,0.00019560111160497212,0.8
12102,0.00018927528985411267,0.00016746083631826141,1.0
12279,0.0004470739026295682,0.0003003055431464435,0.8
12436,0.00014604630047182406,0.00010537446036030326,1.0
12537,0.00029568486298739573,0.00021946795206853465,0.8
12669,0.0012566327646306545,0.0008707058106180534,0.6
13148,0.0002928477368322334,0.0001953926776402424,1.0
13241,0.0003204913243626926,0.00024129782026792088,1.0
13473,0.0002705085318027393,0.00018640766159434252,1.0
13763,0.00021809203256977058,0.00017037798383009987,0.8
13851,0.0002339284135011588,0.00020449407429254287,0.8
13880,0.0002057017001522639,0.00011831084815909292,0.8
14510,6.933833085376486e-05,5.476647544928261e-05,1.0
15335,0.0002469556802533622,0.00021120371092798093,0.8
15486,9.240224235305154e-05,7.602192025984846e-05,0.8
15818,0.0001875399081689253,0.00013512350693093688,1.0
17076,0.0005062121069169506,0.0003653794493846156,1.0
17355,0.00041224913254937843,0.0002806028923740154,0.8
17474,8.17038211876317e-05,7.420936658704675e-05,1.0
17643,0.0005349546095281008,0.00039305916096701437,0.8
18134,0.00011182653427299708,7.898707789016594e-05,1.0
18234,0.00015957615119969185,0.00010625556178692528,0.8
18407,0.0002458127396027638,0.00022490071712036232,0.8
18565,0.0004909160578580629,0.0003979879104215917,0.8
19309,0.000150910458667405,0.00012172569485581714,1.0
19476,9.0523513819323e-05,8.143523295567822e-05,1.0
19499,0.000796964770173641,0.0006937372986316566,0.6
19678,0.0004930696490587145,0.0003296707115765512,0.6
20770,0.00020338781415589304,0.00013587355914117068,0.6
21243,0.00019130869441452464,0.00016161077559091662,0.8
21533,0.00010278146284951279,8.71272919026135e-05,0.6
21657,0.00041068186817042306,0.00032702407613831086,0.8
21753,0.00024269117692225504,0.0002341659357386045,0.6
22079,0.0002595500407613446,0.0002050645031296025,1.0
22166,0.0008242335940652596,0.0005861898282599863,0.6
22262,0.0002393613169804242,0.00021866124412374911,0.6
22678,0.00017350277305308768,0.00011430557861745476,0.8
22899,0.0002978136487575202,0.0002445104187948773,0.8
23045,0.00032761526148194353,0.0001956288245558649,0.8
23274,0.00013539937595143727,0.00010854773455610721,1.0
23656,0.00034584520920618445,0.00029696011285578524,0.6
23708,0.00016195382788585053,0.00013164711014240624,1.0
24143,0.0003926514338335762,0.0003822735719954424,1.0
24171,0.00047827609447616113,0.0002551850791009599,1.0
24921,0.00021237626481101436,0.0001822095329443561,0.8
25059,0.0005145998929808569,0.00026061300454593533,1.0
25131,0.00015989759609517638,0.00014061056094724067,0.6
25219,0.00018568641342636732,0.0001326685711265333,0.6
25234,0.00032690194053489106,0.00020837942427297796,1.0
25580,8.71467704807845e-05,7.955836393832147e-05,0.8
25583,0.0002564616833272763,0.00020969490469419032,0.8
26250,0.0003244732163533386,0.000261598418019627,1.0
26503,0.00020362696089863948,0.00017126570468841578,1.0
26672,0.0003544907376045089,0.000276200847009999,0.8
26707,0.0004424048866977249,0.0003861203673884796,1.0
26891,0.00027496055905844237,0.0001919626172098417,0.6
27240,0.00018029252165867952,0.00014312127988371122,1.0
27270,0.0003029316514622786,0.00022272334505766948,1.0
28449,0.00017873366936908632,0.00014691251075922432,0.8
28697,0.0009728201140651336,0.0006429484344650931,0.8
29106,0.0003271364135672864,0.0002681725323386875,1.0
29271,0.0002831662347757565,0.0002110653069173927,0.8
30313,7.707783733499791e-05,7.148261417734275e-05,1.0
159,0.00044312261667398277,0.000338248166762981,0.6
310,0.0003750011060781151,0.0003301692335253639,0.8
319,0.0004186532188448713,0.00033734534231877333,0.8
436,0.00044677505574975725,0.0003045764951522579,1.0
904,0.00018807662004442408,0.00014755531647554605,0.6
1536,0.0015426895996979095,0.0010686228704875624,1.0
1565,0.00038940028864148927,0.00027623975106763745,1.0
1862,0.00022820820743880505,0.00015823141029472346,1.0
2125,0.00029817348071456347,0.00023435306054991637,0.8
2772,0.00031789759659894704,0.00028633426247389994,0.8
2908,0.0002684734997741416,0.00021156935994547335,1.0
2992,0.0002782423003161643,0.0002637454909085719,1.0
3333,0.0009189175184892191,0.0007598377013487722,0.8
3877,0.0009979711108443216,0.0007947050292106914,0.8
4156,0.0004269131482248765,0.0003378457059436335,0.8
4400,0.0013429710348191993,0.0011084335669600636,0.6
4714,0.0009136521696311955,0.0005795312424832584,1.0
4987,0.0005799055648344761,0.00045127446482141594,0.0
4991,0.00036980519113580235,0.0002525494408808116,0.8
5218,0.00022947761598168058,0.0001722068385549023,1.0
5496,0.00048659921138515753,0.0004700938809508555,0.6
5793,0.0007997686036366264,0.0005764343336699004,0.4
6932,0.0013090229907326448,0.0011447268532292134,0.6
7367,0.0004310123461071325,0.0002765336761316778,0.8
7478,0.0007596079047673802,0.000728415477253239,1.0
8442,0.0002708642029799317,0.00021440685435765916,1.0
8978,0.00021235511400663994,0.00016681806541111674,0.8
9028,0.000775021820231262,0.000528622198532564,1.0
9100,0.00057930073361394,0.0004730152825334877,0.6
9343,0.00021059244548563073,0.00018317740075616653,0.8
9367,0.0012339535770806247,0.0007673925420271961,1.0
9381,0.0002999154998770659,0.00024030971689947727,0.6
9914,0.0004808948728845513,0.000412412507566622,0.8
10554,0.00017013964157846172,0.00016143921117779455,0.8
10561,0.00036987094054011287,0.00025565388096815265,0.8
11137,0.0002299563843181092,0.00021232343292548547,0.4
11405,0.00037430159750995325,0.000346842934642058,0.4
11559,0.00022689265931714487,0.00017048157849427985,1.0
11641,0.00022794443738714855,0.00015436820346584158,0.8
11715,0.0007505692622654304,0.0006174719849864747,0.8
11775,0.0006030700046293819,0.0004620371918084173,0.8
12436,0.0002572331334872484,0.00015753520489967586,0.6
13920,0.0010820560022973317,0.000656725848385561,0.8
13971,6.206750942089264e-05,5.723535282333757e-05,1.0
14088,0.0004510713258177377,0.0003326287770487341,0.4
14350,0.00031823750990259803,0.00021231702342401518,1.0
14504,0.0008070549428195159,0.0005307118865938606,1.0
14817,0.0006698150205571872,0.0005412772741314526,0.6
14912,0.0003288440789340299,0.0002529976445321115,0.4
15671,0.0003580692769038673,0.00030526880348635463,0.8
15908,0.0003841388554302416,0.0002885018919504561,0.6
16320,0.00027467257789819073,0.00022925556437412029,0.8
16488,0.00015450223149309004,0.00011237928481432119,0.8
16746,0.00039034919607039035,0.0003222154289150652,0.8
17448,0.00011619050024874596,7.590496834542263e-05,1.0
17870,0.00038953112216415236,0.00028353296777483154,0.8
17999,0.0008077930903896298,0.0007026062629606538,0.8
18483,0.0005739454484964512,0.00046708491741976455,1.0
19428,0.0010823651016938008,0.0009081923841268428,0.4
19729,0.0007241603907159921,0.0005750250965425313,0.8
20033,0.00016634699058672454,0.00014481361922847667,0.8
20415,0.00012051120648971398,6.409886251685923e-05,0.4
20430,0.00037209112093979216,0.00031718802308212886,1.0
20453,0.00021503406170798013,0.00016477823806032975,0.4
20928,0.0009959608726631693,0.0007220218072748538,0.6
21391,0.0004451388520917726,0.0002788450369594921,1.0
21507,0.00022374279410630572,0.00019467129353860355,1.0
21734,0.0007939449440079173,0.0007027202795592755,0.4
22159,0.0005382515067884988,0.00027914857379541483,1.0
23386,0.0004448523897115089,0.0004267544143712349,1.0
23427,0.00016657461538208127,0.00011663837987652202,1.0
23639,0.0003088294660987104,0.0002379185351479616,0.8
24021,0.0006520748476416177,0.00033949377315164835,1.0
24183,0.0005392070874398432,0.0003451796536433887,1.0
24470,0.00029998054752710144,0.00024507887969407835,1.0
24662,0.0004930270242320973,0.00037050470636221835,1.0
25002,0.0004459481768503865,0.0003214518377155185,0.8
25118,0.00012093863727836674,0.00010462788771267876,0.8
25274,0.0003248795244269084,0.00022477630504274585,0.8
25474,0.00033504541296281847,0.00028143667030750593,1.0
25575,0.0004261099098400425,0.0003752309570578991,0.8
25879,0.0005775170809144067,0.0004896639957478091,0.4
26062,0.0002588849754184394,0.00021675778141960503,0.4
26159,0.0024758890142245623,0.0016601472930438748,0.8
26197,0.0003790616019971278,0.0002682593473885109,0.8
26366,0.00018788735645896749,0.00016895700555995068,1.0
26707,0.0015215922058376386,0.0007845501262414311,0.6
26997,0.00018811217593137121,0.00014662902935365247,0.8
27012,0.0001254228360673729,0.00011800668920454231,0.8
27457,0.0014127013207888993,0.001226146656766992,0.6
27524,0.00019635129360157664,0.0001137212971170435,1.0
27593,0.0004839864261503194,0.0002786385230718645,0.6
28122,0.0002684429952128812,0.00020973333662226127,0.6
28426,0.00014678964388587724,0.00010087713554305234,1.0
30341,0.00015958085818534737,0.0001266042274868145,0.8
30638,0.0015048940826774444,0.0009412295523843042,0.6
31071,0.0002289233390252791,0.00020176922591976423,0.6
32053,0.00011638133290599981,0.00010172722353845428,1.0
32195,0.00011738562073001844,8.911401600883127e-05,0.8
32280,0.000316642483170924,0.0002449281019939635,0.6
169,0.0002940472256554576,0.00026132527551988465,0.8
627,0.0004216077226705061,0.0002974075349431044,0.8
840,0.00013621465424164928,9.283601526024582e-05,1.0
1176,0.00015828250964935298,0.00011217811497081147,0.6
1663,7.300981668897417e-05,5.895733981691222e-05,0.6
1870,0.0003190157285162838,0.00027561668561276037,1.0
2415,6.338251449830275e-05,6.141508032959787e-05,1.0
2782,0.00040809628456707183,0.000297550701138063,1.0
2867,0.00011397138281039109,9.939497928448536e-05,1.0
3044,0.00021811685283277553,0.00017184279571348703,0.8
3280,0.00021193927493106353,0.00019005582186086548,0.8
3318,0.00017759211878548545,0.00015709201747051728,0.6
3987,0.00015949414530154265,0.0001191172710365572,0.6
4038,0.00016459276929498023,0.00013205929730689193,1.0
4084,5.7224705861092964e-05,4.746827726121933e-05,0.8
4302,0.00020649378195860074,0.000176912165374736,1.0
5512,0.00023705680433226206,0.0001975526883032956,1.0
5728,0.0019427227213813924,0.0011885681962294135,1.0
5759,0.0016887671911189797,0.0012287831769824534,0.8
5878,6.098427390591456e-05,5.759109502158786e-05,0.8
6016,0.00022213630128766493,0.00014321045701762327,0.8
6197,3.401170126005243e-05,2.9479514239663974e-05,0.8
6545,8.713182088533852e-05,6.829622696205323e-05,0.8
6643,0.00011062728496313932,9.777568851818054e-05,0.6
6740,0.0005853201200511672,0.00047329663163791054,0.6
7212,0.00021018437396822244,0.0001614625302887449,0.8
7467,0.00018551748680694594,0.00015112018380460346,0.8
7629,0.00011360675167218471,9.491581206420457e-05,0.6
8937,0.00019050585451227425,0.00016513728212278733,0.8
9153,0.0005073273907008112,0.0004156511143112674,1.0
9343,0.0001616594889530418,0.00012856334130828802,1.0
9752,0.0006010753306113318,0.00038297982996922993,0.6
10171,0.00012624444226067404,0.00010477873421468619,0.8
10734,0.000297684642486038,0.00022102223713870028,0.8
11090,0.00041672133165623627,0.0003195703618826883,0.8
11453,0.00022722153611667007,0.00017420662122899608,1.0
11504,0.0014254475314507777,0.0008384104437014709,0.8
11887,0.0013907240335782002,0.0007808315390775179,1.0
13302,0.0002139475032149275,0.0001574000975181936,0.8
13707,9.736904769856782e-05,5.9470843995335187e-05,1.0
14080,0.00017561191585174443,0.0001405762001472341,0.8
14280,5.9564484957964995e-05,5.210678760782548e-05,0.8
14721,0.0003288218155284095,0.00022940554794489336,1.0
14730,0.0004220201783281758,0.00031550318464475876,0.6
14842,0.00010283727243805765,9.062255927421287e-05,0.8
14924,0.00021422419244046417,0.00016535400801829926,0.8
15586,0.0001983190049811628,0.0001728281707423509,0.2
15807,0.0004590864447826924,0.0003700355537935122,0.8
16289,0.00026588716363993653,0.0001992306724862104,0.8
16611,0.00010179203263092962,7.904926032017256e-05,1.0
16771,0.0007532716067788502,0.0005600671521598541,0.8
17013,0.00018236848827237463,0.0001626388322870981,0.8
17617,0.0003234275050514422,0.00024229915008562908,0.8
17639,0.00023430871493376,0.00011379435976731316,1.0
17672,0.00016092391092326208,0.00011638285937350031,0.8
17707,0.00023953851955700904,0.00019931342953712202,0.8
17727,0.0005963156795179032,0.0004126380036155092,0.6
17820,0.00020266370089769793,0.00016141374496715695,0.8
17823,0.00042141478749823313,0.0003681302868409083,0.8
17875,0.00020514767252760683,0.00018128338423577985,0.8
18371,3.1229863607835426e-05,2.8539601059686278e-05,0.8
19155,0.0013106869793850775,0.0007405700938542393,0.6
19597,0.0001697356093330376,0.000148298920708875,1.0
19949,0.00021306058142524998,0.00011553093440139492,1.0
20199,0.00039293623344528804,0.0002452043177144381,0.8
20225,0.00037317677181918747,0.00034315809933362995,0.8
20469,8.011623807619984e-05,6.978682187183067e-05,0.8
20770,0.00029381619327130084,0.0002200968706011398,0.8
21634,7.690562000084583e-05,5.802389564857241e-05,1.0
22517,0.00021003671997062715,0.00017727306445300026,1.0
22780,0.0008388051821702928,0.0004897143718585888,1.0
22899,0.0001794862599816008,0.000156443173102393,0.8
23156,0.00023739554513066243,0.00017482731191654144,0.4
23536,0.00010499681852416439,8.519884395702668e-05,0.8
25234,0.0001627586637400044,0.00012568289786577195,0.8
25429,0.0001220719479768005,9.717721294232261e-05,1.0
25489,0.0003145336215885319,0.0001981070868148753,0.6
25636,0.00015377755151309684,0.00013851705669030488,0.8
25730,0.0005489192372371763,0.00030968574259569997,1.0
26147,0.00046648517980692,0.00036990630978715045,0.8
27181,9.744308643397034e-05,8.880689614757383e-05,0.8
27403,0.0009646973652298759,0.0004597179740563383,1.0
27593,0.0001864394472716799,0.00015323449738745184,0.6
28898,0.0005205132275513282,0.00037377338478162425,1.0
29046,0.0005924778878265379,0.0004447362779796849,0.8
29246,0.0001825018915840467,0.00012103012827588797,1.0
29608,0.00021803854478146336,0.00019247323600755397,1.0
29791,0.0007584708699785354,0.0005716798155227151,0.8
29872,0.0001504082731498027,0.00013568216178836667,0.6
30456,0.00012721219318786805,9.690494504132214e-05,0.4
30774,0.00025389794818580206,0.00019584973400346633,0.8
30824,0.00034038729753663063,0.00022499072754901463,0.4
31046,0.0009500924927370974,0.0006311448547404147,1.0
31279,0.00016179328966241317,0.00011470323682050972,1.0
31443,0.00017410649072274859,0.00014931748233915627,0.6
31482,0.0005902760537447521,0.0005488583187917006,0.4
31814,4.009579099817118e-05,3.16335892904754e-05,0.8
32081,6.32058154979197e-05,5.640376427933438e-05,0.6
32249,0.00015715030700023095,0.00012153895517515781,0.8
32653,0.00019118879439435175,0.00015498691336534703,1.0
