time_id,rmse,mae,mda,prediction_time,model
5539,0.00018705805952660918,0.00018136234532770127,0.6,0.03322291374206543,xgboost
5817,0.00030177211159791966,0.0002955078864274922,1.0,0.08325910568237305,xgboost
5825,0.00015066848932559194,0.00012208367180509475,0.0,0.04457426071166992,xgboost
5910,0.0002972280803366077,0.00028286865244204183,0.2,0.027215957641601562,xgboost
6020,0.00020812163728990286,0.00018776202380740574,1.0,0.05919694900512695,xgboost
6235,0.0003258627328922803,0.0002948388731528572,0.6,0.05791807174682617,xgboost
7624,0.00034182318912181657,0.0003150066888587739,0.8,0.05532479286193848,xgboost
7629,0.00021537312760235982,0.00017588931790060204,0.8,0.05097484588623047,xgboost
7674,0.00038171352940281173,0.00036878262283428605,0.2,0.033087968826293945,xgboost
8009,0.00016991333412795216,0.000133336451061365,0.2,0.030606746673583984,xgboost
8554,0.00031076081811737104,0.00027105684945414075,0.8,0.07128190994262695,xgboost
9038,0.000278663725752242,0.00026950577809131655,1.0,0.0483548641204834,xgboost
10070,0.00036202119522744583,0.00034927038183938465,0.2,0.04124903678894043,xgboost
10491,0.00020999843825847785,0.00018602806358629527,0.4,0.04185605049133301,xgboost
10523,0.000552628084103497,0.00048019254027607453,0.8,0.05264902114868164,xgboost
10610,0.0003846947264578609,0.00035748931129289327,0.4,0.03787493705749512,xgboost
10994,0.00021428729977754582,0.00019464571488533877,0.6,0.03585696220397949,xgboost
11007,0.00029259591806102194,0.00023374322709360186,0.8,0.03127288818359375,xgboost
11096,0.0002123338309943176,0.00017857934334070323,0.6,0.08536028861999512,xgboost
11607,0.00012067146905283684,9.092276391656005e-05,0.8,0.03138303756713867,xgboost
11722,0.00018485122418621794,0.00016124374904942596,0.6,0.035119056701660156,xgboost
12206,9.31276136248524e-05,8.621912627707084e-05,0.4,0.03525710105895996,xgboost
12780,0.00027265187274846904,0.0002637035717762973,1.0,0.10562515258789062,xgboost
13598,0.00029660694862670143,0.00023302607860299144,0.8,0.04708695411682129,xgboost
13643,0.0004191167570508146,0.0003474454880465741,0.4,0.03778696060180664,xgboost
13771,0.00036342448922297745,0.00035857849295831953,0.2,0.038005828857421875,xgboost
13928,0.00043855653979449105,0.0002997490037914226,0.2,0.03200984001159668,xgboost
14218,0.0002718447633115335,0.00022306691708173614,0.2,0.061208248138427734,xgboost
14420,0.0003382953196051002,0.00032328021895850997,0.6,0.07427811622619629,xgboost
14913,0.00020991758367832982,0.0001602907223417568,0.4,0.03752303123474121,xgboost
15209,0.00030812656377235084,0.00028641543266410554,0.6,0.037203073501586914,xgboost
15319,0.00022537325377544961,0.00021963473575104604,1.0,0.11775517463684082,xgboost
15499,0.0004196457784600831,0.0003942554742316011,0.8,0.07978320121765137,xgboost
16526,0.0002624404442589766,0.00022508189345706218,0.4,0.07543706893920898,xgboost
17076,0.0004028138892486126,0.0003897038700249597,0.8,0.07747077941894531,xgboost
17120,0.0004175766344865899,0.0004133400672962023,0.0,0.05652809143066406,xgboost
17490,0.00033610452937278947,0.0003107806262553843,0.2,0.03762102127075195,xgboost
17522,0.00038089843644681923,0.0003619836922068523,0.0,0.05273914337158203,xgboost
17987,0.0006046441049529662,0.0005112490660127905,0.0,0.06401991844177246,xgboost
18072,0.0002666455828326063,0.00023418135833936206,0.8,0.03566384315490723,xgboost
18088,0.00027266944237262124,0.00024356634171300652,0.0,0.05018305778503418,xgboost
18629,0.00024297987880491314,0.00022661972943499486,0.0,0.03760814666748047,xgboost
18831,0.0002934564595102574,0.0002908311180960888,0.0,0.040350914001464844,xgboost
18940,0.00026525798480543135,0.00024449325670442934,0.6,0.06746387481689453,xgboost
18955,0.0002629517110568585,0.00024186355145901654,0.6,0.08707666397094727,xgboost
20227,0.00028694942649777746,0.0002590315798563415,1.0,0.0917351245880127,xgboost
20317,0.0004747040952593451,0.00038236039126875393,1.0,0.14120030403137207,xgboost
20329,0.0002854576163907521,0.0002251032728341986,1.0,0.07979488372802734,xgboost
20953,0.00017680429178827914,0.00011112432626100084,0.6,0.044389963150024414,xgboost
21208,0.00021708893698610895,0.00017654238204471186,1.0,0.04969978332519531,xgboost
21248,0.00030709429849124463,0.0003014609399974629,0.2,0.05798912048339844,xgboost
21734,0.00015511474114179947,0.00011407190868070438,1.0,0.041635990142822266,xgboost
21777,0.0004198893238219026,0.0003766830692661495,0.4,0.03454184532165527,xgboost
21883,9.21303439870913e-05,7.098229118908773e-05,0.2,0.05890488624572754,xgboost
21897,0.0001170853171977497,0.00010641882492788435,0.6,0.10316896438598633,xgboost
21990,0.0003732185123547473,0.000359891271022356,0.4,0.045385122299194336,xgboost
22542,0.0001666791197367374,0.00016484958251879406,0.8,0.12473392486572266,xgboost
22638,0.0001328983851770321,0.0001313029079318667,1.0,0.14530205726623535,xgboost
22884,0.00024049215514737737,0.00019430674209576311,0.6,0.03777813911437988,xgboost
23598,0.0003527158513937187,0.0003077614929529598,1.0,0.0904378890991211,xgboost
23794,0.00040821747396211776,0.00038888449580046355,0.6,0.06231403350830078,xgboost
24351,0.0002941817036995044,0.0002728522381498553,1.0,0.09297776222229004,xgboost
24497,0.0003061594931148221,0.0002782544398530515,0.4,0.0396418571472168,xgboost
24775,0.00024239944729080034,0.00021821190552506956,0.4,0.06048226356506348,xgboost
24949,0.00029397735766403663,0.0002720594293740759,0.6,0.10316801071166992,xgboost
24989,0.0003905774805567845,0.0003380389897411646,1.0,0.05855989456176758,xgboost
25030,0.00031233571792478577,0.00029741360251161743,0.6,0.07767605781555176,xgboost
25059,0.0001939038756054222,0.00016213874006250223,0.6,0.0896751880645752,xgboost
25639,0.00015157946391963838,0.00011921821918433442,1.0,0.09100484848022461,xgboost
25773,0.0003016284574728269,0.0002655884090691715,0.6,0.05388498306274414,xgboost
26125,0.00025317518972878863,0.0002414465480286511,1.0,0.11359620094299316,xgboost
26494,0.0002821596638196499,0.000253008190235139,0.6,0.0441899299621582,xgboost
26944,0.0003281346873419076,0.00032098475257143737,0.8,0.05741000175476074,xgboost
27095,0.00013680745400592803,0.00010559051057683524,0.6,0.06235504150390625,xgboost
27403,4.2305395130834684e-05,3.420636639860797e-05,0.4,0.0629129409790039,xgboost
27514,0.00022225492643376365,0.0002127264597720187,1.0,0.16646409034729004,xgboost
27846,0.00033188696592731663,0.00030924965513831046,0.6,0.13369393348693848,xgboost
28837,0.00034112149152855067,0.0003251233590588528,0.8,0.09119224548339844,xgboost
30212,0.00040029349235163664,0.00035491471836652237,0.0,0.04363298416137695,xgboost
30986,0.00024800356213124314,0.00023455010290461838,0.8,0.05320286750793457,xgboost
31348,0.00025623428191885717,0.000248361240492622,1.0,0.18698692321777344,xgboost
32466,0.00023343475038893212,0.00022617279492155194,1.0,0.17616891860961914,xgboost
159,0.0003152364994518399,0.00029699060393735175,1.0,0.16403794288635254,xgboost
436,0.00020361183781966111,0.00019878306267561699,1.0,0.21065592765808105,xgboost
947,0.00029096041312498614,0.0002830737678272914,0.8,0.09161591529846191,xgboost
1348,0.0003996658863453804,0.0003743605514879952,1.0,0.09661221504211426,xgboost
1565,0.00024936221881052806,0.00023985304473965894,1.0,0.16233515739440918,xgboost
1827,0.0003571871104680479,0.0003421153609134174,0.8,0.19660091400146484,xgboost
2076,0.0004565534184663339,0.0003826853548684354,0.8,0.10402512550354004,xgboost
2125,0.00025171172105505177,0.00023519367226685324,0.8,0.05150008201599121,xgboost
2447,0.00021367914298566157,0.00020075400968642273,0.8,0.2999918460845947,xgboost
2903,0.00041378171027130054,0.00039035969832893895,1.0,0.14616823196411133,xgboost
2908,0.00038734375117927303,0.0003791980744560731,0.6,0.08435821533203125,xgboost
2992,0.00041467697744566217,0.00034701242205287226,1.0,0.17812204360961914,xgboost
3333,0.0005324847992826607,0.0004992537055022634,1.0,0.17772293090820312,xgboost
4032,0.0007360494932100855,0.0006794068473238933,0.8,0.1620950698852539,xgboost
4377,0.0003501047454449711,0.0003354972333596558,0.8,0.04828691482543945,xgboost
4493,0.0006915141268107538,0.0005461072986316592,1.0,0.11724305152893066,xgboost
4601,0.00023654420248144027,0.00020928286542348413,0.8,0.09600377082824707,xgboost
4616,0.0002410816590595622,0.0002248770485353737,0.8,0.17761993408203125,xgboost
5124,0.00035382555257874415,0.0003188960611246812,0.8,0.05228090286254883,xgboost
5218,0.00021020637919277025,0.0002022488456741529,1.0,0.09761881828308105,xgboost
5302,0.0003938811856353512,0.00037826479580635783,0.8,0.07033586502075195,xgboost
5682,0.00029305287190304675,0.0002691953012555702,0.4,0.07242608070373535,xgboost
5904,0.00024189972801484137,0.00023231524427814077,1.0,0.09612202644348145,xgboost
6068,0.0004678170747990795,0.00031608880724450563,0.8,0.18088293075561523,xgboost
6177,0.00047028092027997793,0.0004295081717309919,1.0,0.08050918579101562,xgboost
6356,0.00028826524453826063,0.0002584113193092404,1.0,0.10898590087890625,xgboost
6566,0.0002990796072992246,0.0002893302668404232,0.2,0.05881929397583008,xgboost
7632,0.0006201151064573833,0.0005868107405114265,1.0,0.18164992332458496,xgboost
7752,0.00023831275623387643,0.00022123959113371278,1.0,0.10357403755187988,xgboost
7884,0.00027213245789638294,0.0002480394285140505,0.8,0.08058595657348633,xgboost
8623,0.00028122027733860536,0.00026227481344859375,0.8,0.07115387916564941,xgboost
8776,0.0002695560030537154,0.0002413523883468147,1.0,0.0981299877166748,xgboost
9779,0.0002741855465253539,0.0002692592849704068,1.0,0.1508171558380127,xgboost
10071,0.00032220695436624024,0.0002823871545264092,1.0,0.10774874687194824,xgboost
10642,0.0002849085368901207,0.00026707400839439294,0.4,0.04868197441101074,xgboost
10708,0.0002752148302311577,0.0002541747113661127,1.0,0.05254197120666504,xgboost
10751,0.00031661502219368316,0.0003135191865425141,0.8,0.07565999031066895,xgboost
10767,0.0002858097031364213,0.00026964615337848636,1.0,0.12533926963806152,xgboost
10779,0.00028658538015214924,0.00027520697668631874,1.0,0.08479094505310059,xgboost
10892,0.0003318846449061856,0.00031312860879994576,0.6,0.0572810173034668,xgboost
11120,0.0002617288944291799,0.00024540453039921447,0.6,0.1029961109161377,xgboost
11735,0.00023633032038265672,0.0002173870519016722,1.0,0.07550382614135742,xgboost
12225,0.0004000178957884295,0.0003619030150605293,0.8,0.07573103904724121,xgboost
13362,0.00039793392939658937,0.0003613142275405241,1.0,0.10252618789672852,xgboost
13643,0.000443691400872338,0.0004168638903391425,0.8,0.06863594055175781,xgboost
13791,0.0006331294951579244,0.000566995628515489,1.0,0.08013606071472168,xgboost
14176,0.000482388254673052,0.0004772788094209302,1.0,0.06370091438293457,xgboost
14312,0.00028384153948444736,0.00027876599361481195,1.0,0.03627610206604004,xgboost
14422,0.000275023795624862,0.00024002703231276872,1.0,0.08976888656616211,xgboost
14751,0.0005742757202178795,0.0004967600185957551,1.0,0.09094905853271484,xgboost
14926,0.0004709303942676172,0.0004576365322835801,0.6,0.07558703422546387,xgboost
14970,0.0004689448911599547,0.0004334656774546988,0.6,0.10929989814758301,xgboost
15335,0.0005255614361046905,0.0004683256060042282,1.0,0.08189964294433594,xgboost
15547,0.00021253889335090366,0.00020857459011671648,1.0,0.19889187812805176,xgboost
15671,0.00023952847049220428,0.00022185012293618716,0.8,0.06427597999572754,xgboost
15765,0.0003619416869144293,0.0003414532652641043,0.8,0.04096221923828125,xgboost
15840,0.00018618867976723908,0.00017885083122361675,1.0,0.10852408409118652,xgboost
17109,0.00037121685539039437,0.00036301234042317247,1.0,0.08765721321105957,xgboost
18082,0.00034101407722402405,0.00030393413206771777,1.0,0.06528711318969727,xgboost
18586,0.00025148327559145844,0.0002485277486963669,1.0,0.09902191162109375,xgboost
18916,0.00040335120042176445,0.00038072795123982706,0.6,0.0671539306640625,xgboost
19155,0.00023886850651844065,0.00022450293495710673,0.8,0.11782288551330566,xgboost
19489,0.00020740581030511684,0.00019209055767891247,0.6,0.07946991920471191,xgboost
19531,0.0003531784239617683,0.00032589832292010036,1.0,0.09295296669006348,xgboost
19725,0.00037544002284936557,0.00037279799080097513,1.0,0.15123319625854492,xgboost
20172,0.00037948111449754375,0.00035189474768651644,0.8,0.04283595085144043,xgboost
20405,0.00028536727559794016,0.000267200368508286,0.8,0.08153891563415527,xgboost
20499,0.0005217642849332146,0.0005023886831016374,0.4,0.06470012664794922,xgboost
20858,0.00020612835326843905,0.0001971301538430698,0.6,0.07089686393737793,xgboost
20914,0.0002638981866030957,0.0002596983809474714,0.6,0.049010276794433594,xgboost
20944,0.0004437885567542084,0.00043249844029275155,0.4,0.08587002754211426,xgboost
21602,0.00038900052006219754,0.0003730263775560379,0.8,0.11446619033813477,xgboost
22026,0.0003393278840435561,0.0003271355652710453,0.8,0.0699167251586914,xgboost
22697,0.00033079286393398436,0.0003110412620176118,0.8,0.09862804412841797,xgboost
23796,0.0003019201597595708,0.00026773943018492644,1.0,0.07235193252563477,xgboost
23962,0.00029662611328069925,0.00027091239744126474,1.0,0.046993255615234375,xgboost
24073,0.0005509373397167511,0.0004995989328731843,0.4,0.09152078628540039,xgboost
24662,0.0004353345822151846,0.0003931199847299813,0.8,0.06216716766357422,xgboost
25641,0.0002065674816539581,0.00018582749373453533,0.8,0.04277992248535156,xgboost
26572,0.0004225109088979003,0.0003729964285107986,0.8,0.07326102256774902,xgboost
26798,0.0004304475575784035,0.0003773611417501703,1.0,0.0516660213470459,xgboost
27014,0.0002415015956619836,0.0002240162271401727,0.4,0.06660103797912598,xgboost
27215,0.00034197852714778847,0.0003244890685341214,0.8,0.0683901309967041,xgboost
27427,0.0003043270485336689,0.0002763245277176446,1.0,0.08105087280273438,xgboost
27514,0.00028961225104164696,0.0002817886304011385,0.6,0.10550880432128906,xgboost
27833,0.0003688300391313216,0.00036150043293661224,0.8,0.06990814208984375,xgboost
27886,0.00034478285861156083,0.0003101672952019249,0.6,0.10115313529968262,xgboost
28596,0.00027232306851459747,0.00025101206380590354,0.6,0.06879115104675293,xgboost
29246,0.000178745240459509,0.0001696127350473188,0.8,0.045847177505493164,xgboost
29480,0.00033911482274850567,0.00033042057623957315,0.4,0.03276991844177246,xgboost
29494,0.00038458733619492334,0.0003515616225625278,0.6,0.039273977279663086,xgboost
29507,0.00023298187833792973,0.00021511710325594472,1.0,0.04059600830078125,xgboost
29672,0.00016298183898844627,0.00015579919605947581,1.0,0.1382279396057129,xgboost
30657,0.00020183441755148188,0.00019449758816712987,1.0,0.0820457935333252,xgboost
30798,0.0003413966178784051,0.0003172672334569296,0.8,0.04367995262145996,xgboost
30824,0.00032176503657102004,0.0003093197417648699,1.0,0.12163710594177246,xgboost
31331,0.00026223262027779364,0.0002579143983757709,0.8,0.07488298416137695,xgboost
31854,0.0004002726407262227,0.0003462502062909314,1.0,0.07429385185241699,xgboost
32330,0.00023965594084116235,0.00022613580228510416,0.8,0.06259918212890625,xgboost
32736,0.0003603695646778121,0.0003508505075510854,0.4,0.06598806381225586,xgboost
213,0.0004053287621555826,0.0003654580022919316,1.0,0.08884310722351074,xgboost
545,0.00027789645977955804,0.00024029445070830125,0.8,0.06051516532897949,xgboost
627,0.00039215969568393624,0.0003683349758232187,0.2,0.06813287734985352,xgboost
957,0.00027483988255077804,0.000269838257465094,1.0,0.10045814514160156,xgboost
1191,0.00026525849759217367,0.0002574842392619774,1.0,0.0928189754486084,xgboost
1198,0.0005008654165671451,0.00044572718786388264,0.8,0.09693217277526855,xgboost
1980,0.0002072184027984808,0.00019497606433331832,1.0,0.14687633514404297,xgboost
2183,0.0003584396025125243,0.0003249490041969944,0.8,0.06434297561645508,xgboost
2458,0.0005015729713853447,0.00043900066236797204,1.0,0.1156148910522461,xgboost
2510,0.0006398037406493001,0.0005854804145144097,1.0,0.08813905715942383,xgboost
3033,0.0004043239270686669,0.00037719134504111523,0.8,0.036373138427734375,xgboost
3318,0.00033839453971154363,0.0003138520511313889,0.8,0.07832694053649902,xgboost
3414,0.00044923573906678556,0.0004093228010393003,1.0,0.0796501636505127,xgboost
3703,0.00032353925538146003,0.00030184517756559707,0.8,0.1141350269317627,xgboost
4038,0.00023968922320708515,0.00022449809943199137,0.8,0.034481048583984375,xgboost
4067,0.00028743300427765996,0.0002826599214235292,0.8,0.09776067733764648,xgboost
4103,0.0002525156892378735,0.00023510759435995995,1.0,0.056900978088378906,xgboost
4155,0.0003540798326994629,0.00030486950049410665,1.0,0.12674474716186523,xgboost
4173,0.00029121247274894476,0.0002561012195211936,0.6,0.0337519645690918,xgboost
4193,0.00032986992522551615,0.0003246747983120625,0.0,0.040344953536987305,xgboost
4219,0.0004506950867239894,0.0004294383758506946,0.8,0.153029203414917,xgboost
4470,0.0003019077169529394,0.00028073806491328286,0.8,0.17206597328186035,xgboost
4518,0.00028648476617055353,0.00026749120321526484,0.8,0.1335768699645996,xgboost
4957,0.0003456799156132844,0.0003127409989966502,1.0,0.1112830638885498,xgboost
5173,0.00035825987612546773,0.00033766598425837463,1.0,0.16486382484436035,xgboost
5510,0.00025266164932399664,0.00023439198980605559,1.0,0.11738014221191406,xgboost
6367,0.00017244098206368075,0.00016030145684691136,0.6,0.080902099609375,xgboost
6647,0.00028584859374681875,0.0002794903904621081,1.0,0.08866691589355469,xgboost
6827,0.00038661522716595877,0.0003486041817682692,0.8,0.12370419502258301,xgboost
7180,0.0003406838878992892,0.00031903654111090725,0.8,0.07357406616210938,xgboost
7845,0.0003145304170288415,0.0002939162787015005,0.8,0.05386090278625488,xgboost
8190,0.000275359068621571,0.0002564877857920487,1.0,0.17813515663146973,xgboost
8534,0.00023221146665578177,0.0002068396605484471,0.8,0.10341477394104004,xgboost
9222,0.0002985712119073787,0.00029347715281313275,1.0,0.11688661575317383,xgboost
9367,0.0004540372440638453,0.0004341974799910208,1.0,0.14905190467834473,xgboost
9438,0.0004393824661430361,0.00036691319815557064,1.0,0.08982992172241211,xgboost
9665,0.0004293088483758272,0.00038909963977017315,1.0,0.07269716262817383,xgboost
9846,0.00021495799271112784,0.00018718070619284802,0.8,0.05565905570983887,xgboost
9972,0.0004586550060670267,0.0003667384224985074,1.0,0.11978721618652344,xgboost
10111,0.0003288480004979145,0.0003187056046477683,1.0,0.05362105369567871,xgboost
10702,0.0002951324173445679,0.0002818512411612315,0.6,0.07587718963623047,xgboost
11041,0.00028376500500761374,0.0002644214182111329,1.0,0.07728004455566406,xgboost
11589,0.00018355457301774976,0.00015462604085508892,1.0,0.05047774314880371,xgboost
12703,0.0004899365144170681,0.0004666410219487946,0.8,0.041439056396484375,xgboost
12760,0.0003730572233797227,0.00035926740923881225,0.6,0.05780982971191406,xgboost
13821,0.0002875869132719262,0.00026846107984461253,1.0,0.0699770450592041,xgboost
14111,0.00017827590738696614,0.00016878634082879434,1.0,0.06017780303955078,xgboost
14305,0.00037372834295293643,0.00034103442209728403,0.4,0.10393595695495605,xgboost
15092,0.00046942749200386757,0.00043824301355577553,0.8,0.07581114768981934,xgboost
15703,0.0004470381199014805,0.0004409257924675025,1.0,0.08915114402770996,xgboost
15938,0.0005363821021023783,0.000520399831942166,0.6,0.0924220085144043,xgboost
16793,0.00024083453776129103,0.00022732258647841893,1.0,0.11018896102905273,xgboost
17034,0.0005083355641610494,0.0004824232569575447,0.8,0.11160802841186523,xgboost
17210,0.0004203992280076747,0.0004046901452833041,0.6,0.05096912384033203,xgboost
17217,0.00038198906084685084,0.00033728460771421725,0.8,0.13394689559936523,xgboost
17259,0.0002878046307061123,0.0002693959922569974,0.8,0.07566595077514648,xgboost
17355,0.0002670323874547396,0.0002478737247502592,0.4,0.040158987045288086,xgboost
19104,0.0004015953530932633,0.0003917573186412099,0.6,0.09834504127502441,xgboost
19476,0.0003149513515781159,0.0003033048305855768,1.0,0.04180264472961426,xgboost
20268,0.00026395459041093775,0.0002578348738730267,0.2,0.03861284255981445,xgboost
20326,0.00015774638784586085,0.00011481758509128495,0.6,0.05320405960083008,xgboost
20453,6.293396367982766e-05,4.713753500501039e-05,0.2,0.028856754302978516,xgboost
20770,0.00027272276120943124,0.00026377789389724093,0.2,0.04536700248718262,xgboost
20785,0.000196810397660818,0.00017111289378653533,0.8,0.12567806243896484,xgboost
20843,0.0009018657775858644,0.0005442611062136663,1.0,0.08322715759277344,xgboost
21307,0.00023245073953139536,0.00021812451765201477,1.0,0.10735487937927246,xgboost
21920,0.00044043875375115006,0.00038650517084853355,0.8,0.07822203636169434,xgboost
22752,0.0002889080745393981,0.0002777851152899109,1.0,0.10073184967041016,xgboost
22903,0.0003344352400745649,0.00027360491642426584,1.0,0.12373805046081543,xgboost
22928,0.0003605980505325873,0.0003467899007033345,0.8,0.08461284637451172,xgboost
22946,0.0003862163773038723,0.000359394085831271,1.0,0.08812212944030762,xgboost
23405,0.0002918143153106925,0.0002737408667098106,0.8,0.10637807846069336,xgboost
24143,0.0001750921066227113,0.00017359552708073886,1.0,0.16003704071044922,xgboost
24523,0.0002744159521565679,0.0002628636623910427,1.0,0.08349275588989258,xgboost
24589,0.0004908915462534087,0.0004523778372993088,1.0,0.12789082527160645,xgboost
25002,0.00033812304059665496,0.00030830520601560105,1.0,0.06592011451721191,xgboost
25335,0.0003962749403869094,0.0003706058739358958,0.8,0.08069825172424316,xgboost
25616,0.00043420083963310126,0.0004021893980105839,0.6,0.03992891311645508,xgboost
25866,0.0003470628260711263,0.0003385936835140515,1.0,0.04689311981201172,xgboost
26204,0.00028115760380676997,0.0002594627224844757,1.0,0.039853811264038086,xgboost
26314,0.00025732017607570605,0.00023868045661703044,0.8,0.09067797660827637,xgboost
26586,0.0004383386167797352,0.00041442492430049035,0.8,0.04601335525512695,xgboost
26752,0.00039733362249751305,0.0003380108869287886,1.0,0.1256849765777588,xgboost
26889,0.0004028671994915414,0.0003596745379886208,0.6,0.09377789497375488,xgboost
26955,0.0002709300949761313,0.000264599080317976,0.6,0.11245107650756836,xgboost
27240,0.00035077907232187354,0.00033676592538165324,1.0,0.10442399978637695,xgboost
28499,0.00033183005843096425,0.00032090714781023735,0.6,0.06051993370056152,xgboost
28838,0.00018951429200866408,0.00018690788913581436,0.8,0.08814597129821777,xgboost
28881,0.00031735078404841353,0.0003116442694151015,0.8,0.038596153259277344,xgboost
28969,0.00025294050167067505,0.00023837151335672876,0.8,0.05593395233154297,xgboost
29330,0.00031596137881694403,0.0003097946485932557,0.4,0.060114383697509766,xgboost
29448,0.0002633391471732628,0.0002600757880616349,0.4,0.048528194427490234,xgboost
29664,0.00028244523741526636,0.0002603059968068612,0.8,0.06260395050048828,xgboost
29885,0.0003863653368541278,0.00037098878740102464,0.8,0.03825879096984863,xgboost
29990,0.0003027288757685741,0.00026131647691311093,1.0,0.053075313568115234,xgboost
30208,0.0002883551262949858,0.00027180589239664125,1.0,0.1314549446105957,xgboost
31404,0.0004778803663682424,0.0004241558459841778,0.6,0.0802299976348877,xgboost
32033,0.00023608725628572512,0.0002152369942439881,0.6,0.10797595977783203,xgboost
32433,0.00032563056127614723,0.00030549399584631307,1.0,0.0511627197265625,xgboost
32750,0.00025169924872592704,0.00024307430583774445,0.8,0.06669402122497559,xgboost
128,0.00033484312647395244,0.0003095848203068008,0.6,0.036010026931762695,xgboost
337,0.0001405206330853315,0.0001336436561297582,0.4,0.029308080673217773,xgboost
373,0.0002871137286259957,0.0002771538341904062,1.0,0.06047487258911133,xgboost
535,0.00020952262425406987,0.00020071229976732113,0.8,0.034718990325927734,xgboost
886,0.00047633295899197046,0.00040490020097400304,1.0,0.13539505004882812,xgboost
1365,0.00022528113161101557,0.00022078377817875332,0.2,0.03268790245056152,xgboost
2184,0.00036018741906503277,0.0003558054312978939,0.6,0.044248104095458984,xgboost
2259,0.0002315392367547227,0.00022047656300937666,0.2,0.03852701187133789,xgboost
2392,0.0004328057559246925,0.0003118283154272983,0.8,0.04605698585510254,xgboost
2491,0.00022962041816515486,0.00019574770094820383,0.8,0.04008221626281738,xgboost
2568,0.00024235195303442725,0.00021383904433376426,0.6,0.047721147537231445,xgboost
3655,0.00021862062010955742,0.0002061686850069413,0.6,0.04287886619567871,xgboost
4004,0.00029202027345844744,0.00027773938228523276,0.6,0.07405471801757812,xgboost
4106,0.00028945641314558946,0.0002771861461192518,0.6,0.05841493606567383,xgboost
4173,0.00011469004170021399,0.00010831689369550426,0.6,0.03755021095275879,xgboost
4310,9.664531387134412e-05,8.841869747810662e-05,0.4,0.030237913131713867,xgboost
4432,0.00029401066499154624,0.00028643656323103814,1.0,0.05605816841125488,xgboost
5300,0.00034665361150275456,0.0003359723542005091,0.4,0.033811330795288086,xgboost
5347,0.00014544476824380616,0.00013849804162585495,0.2,0.043109893798828125,xgboost
5510,0.00038710050609066664,0.0003600841849094754,0.8,0.04328775405883789,xgboost
5749,0.0001299123184917236,9.827109499137294e-05,0.8,0.04310178756713867,xgboost
5756,0.0001797984468142322,0.00017212353189376077,1.0,0.10811400413513184,xgboost
6089,0.0002461293162355487,0.00022878719554777637,0.8,0.032346248626708984,xgboost
6102,0.0001926021265431746,0.0001409192185322433,0.4,0.04039502143859863,xgboost
6562,0.0004852982678760862,0.00039602986194117983,0.6,0.1820690631866455,xgboost
6782,0.00027688760198599845,0.00027261935831045145,0.8,0.041697025299072266,xgboost
6931,0.000376269854876042,0.00036626932274110106,0.6,0.05594182014465332,xgboost
7629,0.00029036791639685004,0.0002735349738790125,0.8,0.07010912895202637,xgboost
7843,0.0001773400819302084,0.00017057282838296768,0.4,0.0395047664642334,xgboost
8068,0.0003939737798983319,0.0003393382055263672,0.6,0.03112483024597168,xgboost
8101,0.00021165898437852434,0.0001948156509924073,0.8,0.07364892959594727,xgboost
8573,0.0002637551573043196,0.0002561991182774851,1.0,0.03863811492919922,xgboost
8708,0.0002687125169619048,0.0002554084753321593,0.2,0.030450105667114258,xgboost
9100,0.00029546608601203607,0.00024859805474477235,1.0,0.07030820846557617,xgboost
9427,0.0003037218194142736,0.0002549503693156841,1.0,0.0911872386932373,xgboost
10123,0.00025223534939277444,0.00022833414769449667,0.6,0.0327298641204834,xgboost
10530,0.0003312861136839575,0.0003262769180081995,0.6,0.0321199893951416,xgboost
10559,0.00029939397999631767,0.0002938062134627454,1.0,0.04365372657775879,xgboost
10628,0.0001075941905831372,8.230224831934451e-05,0.8,0.031755924224853516,xgboost
10932,0.0002716166701819404,0.0002608405613646278,1.0,0.0880889892578125,xgboost
11642,0.0001832663661128083,0.0001716120816070073,0.8,0.03045511245727539,xgboost
11987,0.00021407335206248302,0.00019636467236150684,1.0,0.03129076957702637,xgboost
12073,0.0002908967985604952,0.00028804524825214265,0.0,0.040415048599243164,xgboost
12103,0.000263296732106483,0.0002593710639791607,0.4,0.04610085487365723,xgboost
12419,0.000507613465951963,0.000495644730122407,0.8,0.05578804016113281,xgboost
12481,0.00028430271079374103,0.0002677950192408423,0.6,0.03029608726501465,xgboost
12498,0.000431933151381233,0.0004059022644625736,0.8,0.07932424545288086,xgboost
13102,0.0002484050732275387,0.00023844413856035363,0.4,0.06092500686645508,xgboost
13217,0.00010843073404111107,9.972820566620616e-05,0.8,0.029384136199951172,xgboost
13382,0.0004918044192038919,0.0004876396474219684,0.6,0.06777381896972656,xgboost
13436,0.0005236160385338101,0.0004979560826303942,1.0,0.08255887031555176,xgboost
13484,0.00014860425546480829,0.00011607471073266501,1.0,0.03626298904418945,xgboost
13579,0.0002001152481934939,0.00019681856111245056,0.2,0.03591775894165039,xgboost
14561,0.0002948718937416289,0.0002631904708450348,0.4,0.03623771667480469,xgboost
14579,0.00023865903755618644,0.00022409747814756075,0.8,0.11186885833740234,xgboost
14797,0.0002732598835130139,0.00026685023503526746,0.6,0.06197214126586914,xgboost
15633,0.0003195546504582289,0.00029255533549536777,0.8,0.1003572940826416,xgboost
16017,0.0002966469164331178,0.00024447011797840216,1.0,0.07093000411987305,xgboost
16660,9.434398714017823e-05,8.101820848342902e-05,0.6,0.030550003051757812,xgboost
